"ID";"Wave";"SiteCode";"Categories";"Feedback"
"1033154";"Wave 3 2024";"5085";"Service";"Pelanggan mengalami kesulitan dalam menemukan produk yang diinginkan karena jumlah stok and variasi ukurannya terbatas."
"1033167";"Wave 3 2024";"2228";"Service";"Store Eiger di Perintis Makassar sudah dalam kondisi yang cukup baik, with pelayanan yang informatif and ramah."
"1032598";"Wave 3 2024";"2054";"Service";"Store Eiger di Radio Dalam dalam kondisi yang sudah lumayan baik, rapi, and bersih. Namun, pelayanan kepada Pelanggan perlu ditingkatkan kembali karena Pelanggan merasa bingung dalam memilih barang yang hendak dibeli."
"1033001";"Wave 3 2024";"2355";"Service, People, Facility";"Pelayanan Retail Assistant masih kurang baik karena Retail Assistant terlihat sangat pasif, tidak ada menjelaskan mengenai produk secara detail kepada Pelanggan, pada saat Pelanggan melihat-lihat produk, Retail Assistant meninggalkan Pelanggan and menuju meja kasir padahal tidak ada Pelanggan lain. Standar grooming Retail Assistant juga masih kurang baik. Selain itu terdapat spanduk yang hampir lepas di depan Store."
"1033232";"Wave 3 2024";"2127";"Service";"Semua sudah tercakup dalam kuesioner."
"1033138";"Wave 3 2024";"5045";"Service";"Suasana Store yang ramai membuat Pelanggan tidak dilayani with maksimal oleh Retail Assistant, karena Retail Assistant hanya menghampiri jika dipanggil saja."
"1033137";"Wave 3 2024";"2056";"Service, People";"Store Eiger di Medan dalam kondisi baik. Namun, ketika Pelanggan tiba terdapat 1 kasir, 1 Retail Assistant, and 1 staf trainee di store. Karena keadaan store cukup ramai, Pelanggan kesulitan berinteraksi with Retail Assistant. Staf trainee menghampiri and menawarkan bantuan, tetapi setelah menunggu cukup lama, Pelanggan berpura-pura menelepon and keluar ke Indomaret sebelah. Ketika kembali, keadaan masih sama hingga beberapa menit kemudian 3/4 Retail Assistant selesai istirahat, and Pelanggan akhirnya bisa berinteraksi with Retail Assistant. Selain itu, saat transaksi, kasir terlihat mengunyah permen karet."
"1032943";"Wave 3 2024";"2052";"Service";"Retail Assistant menjelaskan terkait keunggulan dari produk tas with sangat baik tetapi untuk garansi dari produk tas tidak dijelaskan oleh Retail Assistant."
"1033256";"Wave 3 2024";"2109";"Service, People, Cleanliness";"Store Eiger di Jombang dalam kondisi baik, and pelayanannya juga memuaskan. Namun, salah satu Retail Assistant terlihat kurang aktif dalam melayani Pelanggan. Selain itu, toilet perlu dibersihkan lebih sering agar Pelanggan merasa nyaman saat menggunakannya."
"1033311";"Wave 3 2024";"2022";"Service, Cleanliness";"Store Eiger di Buaran, Jakarta, dalam kondisi baik, tetapi toilet terlihat kotor. Saat Pelanggan tiba, tidak ada Retail Assistant yang membukakan pintu, and di dalam store terdapat kurang dari 3 Pelanggan. Namun, store semakin ramai, and Retail Assistant tetap melayani with baik, cekatan, and kooperatif. Secara keseluruhan, Pelanggan merasa puas and nyaman."
"1033288";"Wave 3 2024";"2023";"Service";"Store Eiger di Pattimura dalam kondisi baik with pelayanan yang memuaskan. Retail Assistant menjelaskan informasi produk with detail kepada Pelanggan, and Kasirnya juga terlihat ramah."
"1033331";"Wave 3 2024";"2049";"People, Service";"Kasir terdengar mengobrol and tertawa bersama staf lain di depan Pelanggan di area kasir, termasuk saat proses transaksi berlangsung."
"1033332";"Wave 3 2024";"7028";"Service";"Secara keseluruhan pelayanan Retail Assistant cukup baik karena Retail Assistant ramah and selalu menanya produk yang mana yang diminati Pelanggan hanya saja saat itu Store sedang ramai, jadi Retail Assistant cukup sibuk melayani Pelanggan."
"1033348";"Wave 3 2024";"5017";"Service";"Store Eiger Grage Cirebon berada dalam kondisi yang baik, and pelayanannya juga sangat ramah serta memuaskan. Pelanggan merasa senang berbelanja di sini karena Retail Assistant selalu siap membantu and memberikan informasi yang diperlukan."
"1033380";"Wave 3 2024";"5064";"Service";"Store Eiger di TP II Surabaya dalam kondisi cukup baik and pelayanannya bagus, tetapi saat itu kondisi store ramai pengunjung, sehingga Retail Assistant terlihat kewalahan dalam melayani Pelanggan."
"1033212";"Wave 3 2024";"2219";"Service, Facility, Cleanliness";"Store Eiger di Surabaya Barat dalam kondisi yang perlu perhatian. Retail Assistant di lantai 2 and 3 tidak langsung siap menemui Pelanggan saat mereka datang. Selain itu, dinding-dinding di area tersebut tampak kotor, terutama di sepanjang tangga, yang menunjukkan bahwa kebersihan store perlu ditingkatkan."
"1033357";"Wave 3 2024";"2259";"Service";"Retail Assistant memiliki produk knowledge yang sangat bagus, sangat detail dalam menjelaskan produk, mulai dari keunggulan, kegunaan, cara perawatan, jenis and ukuran produk tas, sehingga Pelanggan with mudah menentukan produk yang sesuai untuk kebutuhan."
"1033885";"Wave 3 2024";"2207";"Cleanliness";"Disarankan agar kebersihan toilet toko lebih diperhatikan, and sebaiknya tidak ada alat atau barang yang tidak diperlukan, seperti sendok di dalamnya."
"1033350";"Wave 3 2024";"2345";"Service";"Store Eiger di Gorontalo sudah memberikan pelayanan yang cukup baik and informatif dari Store Leader and Retail Assistant. Namun, yang melayani di bagian tas saat di lantai 2 adalah trainee, karena di lantai 1 Retail Assistant sibuk with promosi siaran langsung."
"1033198";"Wave 3 2024";"2224";"Service";"Hal tersebut sudah tercantum dalam Kuesioner."
"1033533";"Wave 3 2024";"2043";"Service";"Hal tersebut sudah tercantum dalam Kuesioner."
"1033187";"Wave 3 2024";"7011";"Service, People";"Retail Assistant kurang memberikan sambutan kepada Pelanggan ketika Pelanggan baru tiba and beberapa kali Retail Assistant melakukan peneguran kepada Pelanggan dikarenakan Pelanggan melihat produk untuk wanita."
"1033610";"Wave 3 2024";"7014";"Cleanliness, Facility";"Disarankan untuk meningkatkan kenyamanan Pelanggan with menjaga kebersihan toilet secara lebih teratur. Meskipun pelayanan di toko ini sudah baik, perhatian yang lebih terhadap kebersihan toilet akan membuat Pelanggan merasa lebih nyaman and puas saat berkunjung."
"1033614";"Wave 3 2024";"2299";"Service";"Secara keseluruhan, pelayanan toko sudah baik, and Retail Assistant juga memberikan pelayanan yang baik."
"1033618";"Wave 3 2024";"2302";"Facility, Cleanliness";"Disarankan agar toko lebih memperhatikan kebersihan area parkir with memastikan bahwa area tersebut selalu bebas dari sampah, demi meningkatkan kenyamanan Pelanggan."
"1034697";"Wave 3 2024";"Closed";"Cleanliness, Facility, Service";"Disarankan agar toko lebih memperhatikan kebersihan toilet secara rutin and memastikan bahwa area fitting room, khususnya cat temboknya, tidak mengelupas agar tampak lebih terawat and nyaman bagi Pelanggan. Secara keseluruhan untuk pelayanan Retail Assistant sudah baik, pengetahuan terhadap produk and penjelasan detail produk juga bagus."
"1034326";"Wave 3 2024";"2116";"Service";"Saat Pelanggan melakukan kunjungan, kondisi store sedang ramai pengunjung. Sehingga menurut Pelanggan, pelayanan yang diberikan oleh Retail Assisant kurang maksimal karena perhatiannya yang terbagi-bagi. Mungkin kedepannya bisa ditambahkan Retail Assistant yang bertugas pada hari and jam yang biasanya ramai pengunjung, with harapan Pelanggan dapat menerima pelayanan yang optimal."
"1034103";"Wave 3 2024";"Closed";"Service, People";"Retail Assistant melayani with baik and ramah. Sedangkan Kasir terkesan cuek and hanya melayani pembayaran seadanya, tidak ada salam awal mauapun salam penutup."
"1033651";"Wave 3 2024";"2271";"Service";"Store Eiger di Tebet, Jakarta Selatan, sudah dalam kondisi baik, and pelayanan Retail Assistant juga memuaskan with memberikan penjelasan yang jelas mengenai informasi produk."
"1033676";"Wave 3 2024";"2191";"Service, Cleanliness";"Store Eiger di Cibubur dalam kondisi baik, and pelayanan Retail Assistant sudah memadai dalam memberikan informasi produk kepada Pelanggan. Namun, Kloset toilet perlu dibersihkan."
"1033679";"Wave 3 2024";"2045";"Facility, Cleanliness";"Store Eiger di Ambon terlihat kurang terawat dibagian dinding and langit-langit. Ruangan sebaiknya diberi pengharum agar lebih nyaman, karena tercium sedikit aroma kecoa dari area belakang sekitar toilet. Selain itu, terdapat beberapa barang berserakan di dekat tangga naik. Sebaiknya, jika Store masih dalam proses beres-beres, barang-barang tersebut tidak dibiarkan berantakan di area yang terlihat oleh Pelanggan. Stiker tanda arah pada tangga juga terlihat mengelupas and perlu segera diperbaiki. Sebagai tambahan, Pelanggan disambut oleh Retail Assistant with ucapan ""Silakan"" yang mana ini tidak sesuai SOP."
"1033675";"Wave 3 2024";"2011";"Service, Cleanliness";"Pelayanan Retail Assistant and Kasir sudah baik, ramah and informatif. Terdapat tempat sampah yang dibedakan menjadi tiga berdasarkan jenis sampahnya di depan Store."
"1033706";"Wave 3 2024";"2269";"Cleanliness, Facility";"Pelanggan menemukan bahwa toilet masih bergabung with gudang, dalam keadaan kotor, and penuh with barang. Selain itu, bak mandi diisi with alat-alat kebersihan."
"1033708";"Wave 3 2024";"2307";"Service";"Semua sudah tercakup dalam kuesioner."
"1033714";"Wave 3 2024";"2131";"Service";"Tidak ada, sudah tercantum semua."
"1033724";"Wave 3 2024";"2120";"Service";"Store Eiger di Narogong Bekasi dalam kondisi baik and pelayanannya sudah memuaskan. Namun, Retail Assistant diharapkan dapat lebih proaktif dalam menawarkan produk kepada Pelanggan."
"1033726";"Wave 3 2024";"2124";"Service, Facility";"Ketika barang with stok atau ukuran lain dibawakan dari gudang, Pelanggan menyadari bahwa barang tersebut tidak memiliki price tag. Oleh karena itu, ketika Pelanggan ditawari stok baru dari gudang, Pelanggan terpaksa memilih T-shirt yang ada di display karena lebih mudah memastikan harga with jelas. Satu Retail Assistant (laki-laki) lebih banyak berada di gudang and sesekali keluar, mungkin memang itu adalah tugasnya sebagai Retail Assistant yang bertanggung jawab di gudang. Mungkin Retail Assistant bisa diberikan pelatihan lebih lanjut terkait rincian ukuran baju, seperti panjang and LD (lingkar dada) untuk setiap ukuran, karena Pelanggan biasanya sudah memiliki patokan ukuran. Namun, akan lebih presisi jika ada penjelasan lebih detail mengenai LD sesuai jenis baju, apakah itu oversize, regular fit, atau slim fit. Sebagai tambahan, mungkin bisa dipertimbangkan untuk menyediakan air minum atau merchandise (seperti stiker, dll.) bagi Pelanggan yang sudah hampir pasti membeli sambil menunggu."
"1033736";"Wave 3 2024";"7032";"Service";"Secara keseluruhan pelayan Retail Assistant and Kasir sudah lumayan baik, tetapi saat pertama kali memasuki Store, Pelanggan tidak langsung dihampiri oleh Retail Assistant karena kondisi outlet sedang ramai, sehingga Pelanggan akhirnya mendekati Retail Assistant terlebih dahulu untuk menanyakan produk."
"1032610";"Wave 3 2024";"2344";"Cleanliness, Service, People";"Disarankan untuk lebih memperhatikan kebersihan toilet agar terhindar dari bau tidak sedap, serta pelayanannya lebih ditingkatkan agar kasir lebih ramah dalam melayani Pelanggan and mengenakan ID card sebagai identitas."
"1033796";"Wave 3 2024";"2019";"Service";"Store Eiger di Depok dalam kondisi cukup baik, with pelayanan Retail Assistant and Kasir yang juga memuaskan."
"1033863";"Wave 3 2024";"2130";"Service";"Tidak ada, sudah tercantum dalam kuesioner diatas."
"1033887";"Wave 3 2024";"2325";"Facility, Cleanliness";"Store Eiger di Thehok, Jambi, dalam kondisi baik. Namun, pencahayaan di toilet kurang terang and perlu diperbaiki agar Pelanggan lebih nyaman menggunakannya."
"1033886";"Wave 3 2024";"2212";"Service, Facility";"Retail Assistant kurang inisiatif dalam menjelaskan produk secara detail. Untuk banner promo yang terpajang di depan Store sudah kadaluarsa yaitu promo tanggal 19-31 Oktober, sedangkan Pelanggan melakukan kunjungan pada tanggal 2 November."
"1033193";"Wave 3 2024";"5000";"Cleanliness, Facility";"Secara keseluruhan, toko terlihat bersih and rapi, namun terdapat beberapa temuan di luar pertanyaan-pertanyaan di atas, yaitu: 1. Meja ambalan di fitting room 2 memiliki spot kotor yang berupa bekas selotip. 2. Meja ambalan di fitting room 2 miring, kemungkinan karena siku atau paku pada meja tersebut ada yang longgar atau lepas."
"1033893";"Wave 3 2024";"2321";"People, Service";"Store Eiger di Sipin Jambi, dalam kondisi baik with pelayanan Retail Assistant and kasir yang cukup membantu. Namun, terlihat bahwa Retail Assistant saling mengobrol with suara kencang di area kasir, yang dapat mengganggu kenyamanan Pelanggan."
"1033883";"Wave 3 2024";"2066";"Service";"Semua sudah tercakup dalam kuesioner."
"1033912";"Wave 3 2024";"Closed";"Cleanliness, Service";"Store Eiger di Diponegoro Surabaya, dalam kondisi baik with pelayanan Retail Assistant yang ramah. Namun, kebersihan toilet perlu diperhatikan lagi karena kurang nyaman digunakan oleh Pelanggan."
"1033917";"Wave 3 2024";"7031";"Service, Cleanliness";"Store Eiger di Surabaya Utara berada dalam kondisi yang baik, namun aspek pelayanan perlu ditingkatkan. Selain itu, toilet perlu dibersihkan lebih baik untuk memberikan kenyamanan bagi Pelanggan."
"1033215";"Wave 3 2024";"7039";"Service, People, Cleanliness, Facility";"Store EIGER di Samarinda Seberang dalam kondisi baik. terdapat Retail Assistant perempuan yang ramah and sopan dalam menjelaskan mengenai produk t-shirt. Namun, kasir terlihat sedikit cuek, and area jalan menuju toilet serta bagian belakang toko terlihat kurang rapi."
"1033920";"Wave 3 2024";"2036";"Facility, Service";"Sebaiknya segera memperbaiki flush and kran air di toilet agar tetap berfungsi with baik, demi menjaga kenyamanan Pelanggan. Selain itu untuk pelayanan Staf sudah lumayan baik, tetapi seharusnya walaupun keadaan Store sedang ramai Staf tetap harus melakukan salam penutup yang sesuai."
"1033922";"Wave 3 2024";"Closed";"Service, Facility";"ST EG OL MANYAR SURABAYA tidak memiliki Totem. Disarankan agar Retail Assistant lebih proaktif dalam menyapa and berinteraksi with pelanggan, serta memberikan informasi yang jelas tentang produk atau promo yang tersedia untuk menciptakan pengalaman belanja yang lebih baik. Selain itu lantai Store terlihat kurang terawat, karena lantai terlihat mengelupas atau retak."
"1033928";"Wave 3 2024";"2044";"Service";"Tidak ada, semua sudah tercantum di kuesioner."
"1033937";"Wave 3 2024";"2348";"Service";"Tidak ada, sudah tertera semua pada kuesioner diatas."
"1033944";"Wave 3 2024";"7037";"People, Service";"Tidak ada Retail Assistant di depan pintu masuk ketika Pelanggan memasuki toko, and Retail Assistant di lokasi kasir tampak tidak fokus serta tidak menyapa Pelanggan. Salah satu Retail Assistant bahkan terlihat duduk jongkok di depan pintu fitting room sambil bermain ponsel. Ketika Pelanggan mencari warna lain, Retail Assistant tidak dapat menunjukkan warna yang diminta, mengklaim bahwa warna tersebut tidak ada atau mungkin tercecer. Selain itu, saat Pelanggan pulang, tidak ada Retail Assistant yang standby di depan pintu, and produk-produk di lantai dua juga tidak ditawarkan kepada Pelanggan."
"1033933";"Wave 3 2024";"2065";"Service, Facility";"Pelanggan merasa telah menerima pelayanan yang cukup baik saat berbelanja di Store Eiger Outlet Ciputat, Jakarta. Namun, pelanggan menyarankan agar disediakan signage untuk memudahkan mengetahui lokasi toilet yang tersedia."
"1033925";"Wave 3 2024";"7041";"Service";"Store Eiger Marpoyan Pekanbaru, sudah dalam kondisi yang baik and pelayanan juga sangat baik."
"1033958";"Wave 3 2024";"2215";"Service, People";"Secara keseluruhan pelayanan and kenyamanan di Store sudah baik. Namun, untuk meningkatkan kenyamanan Pelanggan, Retail Assistant harusnya lebih aktif dalam menjelaskan detail produk and sebaiknya Kasir mengenakan Lanyard and ID Card agar Pelanggan dapat with mudah mengenali Retail Assistant atau Kasir yang melayani mereka."
"1033881";"Wave 3 2024";"2267";"Cleanliness, Facility";"Disarankan untuk toko agar lebih memperhatikan kebersihan area toilet and fitting room demi meningkatkan kenyamanan Pelanggan."
"1033967";"Wave 3 2024";"5042";"Service, Facility";"Store Eiger di Mall Olympic Garden memiliki pelayanan Retail Assistant yang cukup baik and ramah. Namun, terdapat produk yang tidak dilengkapi with pricetag, seperti kaos yang baru dipasangkan oleh Retail Assistant saat Pelanggan bertanya."
"1033989";"Wave 3 2024";"Closed";"Service, Cleanliness";"Store Eiger di Sukamto Palembang, cukup baik dari segi pelayanan. Pelanggan sering menanyakan tentang tas and dijawab with ramah serta sabar oleh Retail Assistant. Namun, kondisi toilet perlu diperbaiki agar Pelanggan merasa lebih nyaman menggunakannya."
"1034057";"Wave 3 2024";"7024";"People, Service";"Disarankan agar Retail Assistant yang sedang tidak ada kegiatan lebih perhatian terhadap Pelanggan yang datang, and tidak hanya mengobrol di area Kasir."
"1034048";"Wave 3 2024";"2057";"Service";"Retail Assistant tidak menawarkan promosi yang sedang berlangsung and tidak menjelaskan deskripsi produk, sehingga terkesan tidak bersemangat untuk melayani Pelanggan."
"1034102";"Wave 3 2024";"2339";"Service";"Sudah dilengkapi kuesioner diatas."
"1033924";"Wave 3 2024";"5052";"Facility, Service";"Outlet di Mall SKA Pekanbaru berada dalam kondisi baik with pelayanan yang memuaskan. Namun, area kasir terlihat berantakan with banyak barang bantalan and kardus yang menghalangi jalur Pelanggan."
"1033685";"Wave 3 2024";"2002";"Cleanliness, Facility, Service";"Secara keseluruhan, Store terlihat bersih and rapi, namun ada beberapa temuan di luar kuosioner di atas, yaitu : 1. Saat Pelanggan tiba di lokasi, meja-meja di seating area belum dibersihkan, masih ada gelas, botol, and sampah tissue. 2. Pelanggan concern pada grouping produk. Contoh untuk T-shirt display berada pada beberapa titik. Begitupun with tas. Hal ini membuat Pelanggan yang memang ingin memilih-milih sebelum membeli, harus bolak balik ke depan and ke belakang, untuk menentukan barang yang akan dibeli. Hal ini akan bermasalah di Store yang ukurannya luas, seperti Store Eiger OL Sumatera. Untuk keseluruhan dari segi pelayanan cukup baik, saat Pelanggan ingin mengetahui ukuran lebar T-shirt Retail Assistant with sigap mengeluarkan meteran pita yang sudah disediakan untuk mengetahui ukuran yang diminta Pelanggan."
"1034109";"Wave 3 2024";"2200";"Service, Cleanliness";"Secara keseluruhan pelayanan Retail Assistant sudah lumayan baik and ramah, namun sebaiknya lebih diperhatikan agar tisu toilet tidak kehabisan, demi kenyamanan Pelanggan."
"1034191";"Wave 3 2024";"2003";"Service, People";"Ketika Pelanggan tiba di outlet, kondisi tempat tersebut sepi tanpa ada Pelanggan lain. Tidak ada Retail Assistant yang menyambut Pelanggan, and ketika Pelanggan bertanya mengenai produk, Retail Assistant tidak tampak antusias dalam memberikan penjelasan. Selain itu, Retail Assistant juga menghilang saat Pelanggan melakukan transaksi di kasir."
"1034208";"Wave 3 2024";"2182";"Cleanliness, Service, People";"ST EG TUBAN tidak memiliki Totem. Disarankan agar toko lebih memperhatikan kebersihan area toilet agar lebih nyaman bagi Pelanggan. Selain itu, Retail Assistant sebaiknya lebih ramah and proaktif dalam melayani Pelanggan, termasuk memberikan penjelasan mengenai deskripsi produk, bukan hanya menunggu pertanyaan dari Pelanggan. Retail Assistant Pria yang melayani di bagian T-shirt terlihat kurang ramah and interaktif, saat Pelanggan menanyakan beberapa pertanyaan hanya dijawab with jawaban singkat tanpa ada penjelasan yang lebih detail."
"1034158";"Wave 3 2024";"7038";"Cleanliness, Service";"Disarankan agar toko lebih memperhatikan kebersihan and keteraturan, khususnya di area Toilet, agar tidak ada alat makan seperti sendok yang ditempatkan di tempat yang tidak seharusnya. Kunjungan dilakukan hari sabtu, tetapi Pelanggan harus revisit bagian Kasir di hari minggu."
"1034198";"Wave 3 2024";"2100";"Service";"Sudah tercantum semua."
"1034329";"Wave 3 2024";"2053";"Service";"Store Eiger di Slamet Riyadi memiliki kondisi tempat yang cukup baik meskipun ada sedikit perbaikan di bagian depan. Namun, Retail Assistant terlihat sangat pasif, tidak mendekati Pelanggan, and kurang aktif dalam melakukan promosi. Retail Assistant hanya menjawab setelah Pelanggan bertanya."
"1033961";"Wave 3 2024";"Closed";"Facility";"Informasi dari Retail Assistant toko baru saja terkena banjir, kondisi lantai toilet juga basah karena air meluap jika hujan lebat."
"1034386";"Wave 3 2024";"Closed";"Service";"Tidak ada yang perlu ditambahkan, karena semuanya sudah tercakup di atas."
"1034397";"Wave 3 2024";"2284";"Service";"Semua hal-hal yang dirasakan/ditemui Pelanggan saat berbelanja di toko EIGER sudah terwakili with lengkap di kuesioner."
"1034417";"Wave 3 2024";"2024";"Cleanliness, Facility";"Demi meningkatkan kenyamanan Pelanggan. Pertama, kebersihan area toilet perlu lebih diperhatikan agar selalu dalam keadaan bersih and nyaman digunakan. Selain itu, area kasir juga sebaiknya dijaga agar tidak berantakan, sehingga lebih rapi and memudahkan transaksi. TV yang menayangkan promosi juga sebaiknya selalu dalam keadaan menyala agar informasi promosi dapat terlihat with jelas. Terakhir, kebersihan cermin di fitting room juga perlu lebih diperhatikan, agar Pelanggan merasa lebih nyaman saat mencoba produk."
"1034433";"Wave 3 2024";"2079";"Facility";"Secara keseluruhan tampilan and penataan barang di dalam store sudah baik and rapi."
"1033732";"Wave 3 2024";"2225";"Service";"Sudah disampaikan semua oleh Pelanggan dalam kuesioner."
"1034487";"Wave 3 2024";"2099";"Cleanliness, Facility";"Sebagai saran, area toilet sebaiknya diperhatikan lebih lanjut terkait kebersihan and penataannya karena area toilet berada di dalam gudang. Selain itu, sebaiknya tidak ada benda-benda yang tidak seharusnya berada di sana, terdapat kardus barang yang diletakkan di dekat pintu, walaupun tidak mengganggu jalur Pelanggan tetapi tidak enak dipandang."
"1034489";"Wave 3 2024";"2150";"Service";"Semua pelayanan sudah cukup baik."
"1034344";"Wave 3 2024";"7017";"Facility, Cleanliness";"Disarankan agar toko lebih memperhatikan agar lampu fasad di bagian depan dinyalakan sesuai with waktu yang ditetapkan, serta menjaga kebersihan area toilet with membersihkannya secara maksimal demi kenyamanan Pelanggan. Selain itu, plafon pada fitting room juga perlu dibersihkan secara rutin untuk menjaga kebersihannya."
"1034504";"Wave 3 2024";"7018";"Service";"Semua sudah tercakup dalam kuesioner."
"1033875";"Wave 3 2024";"5074";"Service, People";"Pelayanan yang diberikan cukup baik, hanya saja saat Pelanggan melakukan pembayaran staff tampak berkumpul di area Kasir and mengobrol ketika Pelanggan masih dalam proses pembayaran."
"1034604";"Wave 3 2024";"7042";"Service";"Pelanggan merasa tidak ada tambahan and semua sudah sesuai with kuesioner diatas."
"1034589";"Wave 3 2024";"7020";"Service, Cleanliness";"Secara keseluruhan Pelayanan Retail Assistant sudah baik and informatif. Selain itu untuk kenyamanan Store, sebaiknya alat-alat kebersihan tidak diletakkan di dalam toilet, agar ruangannya tetap bersih, rapi, and nyaman digunakan oleh Pelanggan."
"1034679";"Wave 3 2024";"2218";"Service, Cleanliness, Facility";"Store Eiger di Sudirman Luwuk sudah cukup baik dari segi tampilan and pelayanan. Kondisi yang tidak terlalu ramai membuat Pelanggan merasa nyaman saat memilih produk di lantai 1 maupun lantai 2. With keberadaan Retail Assistant di kedua lantai, pelayanan dapat diberikan secara merata. Namun, area toilet and fitting room sebaiknya lebih diperhatikan kebersihannya demi kenyamanan Pelanggan yang berkunjung."
"1034694";"Wave 3 2024";"2241";"Service";"Tidak ada, semua sudah tercantum dalam kuesioner."
"1034698";"Wave 3 2024";"2351";"Facility";"Produk dalam ukuran L pada edisi t-shirt tertentu masih banyak yang tidak tersedia."
"1034926";"Wave 3 2024";"2068";"Cleanliness, Facility";"Disarankan agar toko lebih memperhatikan kebersihan area toilet demi kenyamanan Pelanggan. Selain itu, disarankan juga agar tembok di area fitting room dapat segera diperbaiki, karena terdapat lubang di beberapa titik yang membuat tampilan dinding terlihat kurang rapi."
"1034768";"Wave 3 2024";"2007";"Service";"Retail Assistant terkesan pasif, kurang inisiatif untuk menjelaskan mengenai produk and menggali kebutuhan Pelanggan. Retail Assistant lebih ke hanya memperhatikan and membantu jika Pelanggan memerlukan bantuan."
"1034707";"Wave 3 2024";"2123";"Service, People";"Store Eiger di Marelan Medan dalam kondisi yang cukup baik. Pelayanan Retail Assistant sangat informatif and inisiatif kepada Pelanggan. Di bagian T-shirt yang melayani Pelanggan adalah seorang Trainee. Pelayanan Trainee cukup bagus and informatif."
"1034729";"Wave 3 2024";"5164";"Service, People";"Pelanggan merasa pelayanan yang diberikan sudah sangat baik and membantu dalam mencari produk yang diinginkan. Petugas juga terlihat ramah."
"1034738";"Wave 3 2024";"5163";"Service, Facility";"Pelanggan merasa bahwa pelayanan yang diberikan sudah cukup baik, namun dapat lebih ditingkatkan with menyapa atau memberikan salam terlebih dahulu kepada Pelanggan yang masuk. Selain itu, tampaknya alarm panel pada pintu mengalami gangguan, karena sering berbunyi and suara tersebut cukup mengganggu."
"1034723";"Wave 3 2024";"2192";"Service";"Sudah tercakup semua dalam kuesioner,"
"1034777";"Wave 3 2024";"5069";"Service, People, Facility";"Store di Mall Royal Plaza Surabaya sudah dalam kondisi baik, namun pelayanan Retail Assistant kurang maksimal and kurang aktif karena banyak yang sibuk di area kasir. Selain itu, terdapat Retail Assistant laki-laki yang baru terlihat di akhir proses pembayaran, namun tidak menggunakan ID card. Pintu gudang juga dibiarkan terbuka dari awal hingga akhir."
"1034783";"Wave 3 2024";"2172";"Service";"Toko Eiger di Cibarusah dalam kondisi cukup baik with pelayanan yang memuaskan."
"1034786";"Wave 3 2024";"2223";"Service";"Pelanggan merasa pelayanan yang diberikan Retail Assistant and Kasir sudah baik."
"1034763";"Wave 3 2024";"2280";"People, Service";"Secara keseluruhan kondisi Store sudah baik, bersih and rapi. Tetapi pelayanan Kasir/Retail Assistant masih kurang, disarankan untuk lebih komunikatif, ramah and berinisisatif dalam menjelaskan detail produk kepada Pelanggan. Misalnya with memberikan informasi yang jelas and ramah, serta mengutamakan interaksi yang lebih hangat. Hal ini dapat meningkatkan kenyamanan Pelanggan and menciptakan pengalaman berbelanja yang lebih menyenangkan. Selain itu saat Pelanggan meninggalkan Store baik itu Kasir maupun Trainee tidak ada yang mengucapkan salam penutup yang sesuai."
"1034770";"Wave 3 2024";"2118";"People, Service";"Untuk Retail Assistant seharusnya memberikan senyuman kepada Pelanggan yang lebih tulus and melayani with senyuman yang lebih baik lagi. Secara keseluruhan untuk pelayanan and kondisi store sudah baik kekurangannya hanya pada Retail Assistant yang kurang memberikan senyuman saja."
"1034806";"Wave 3 2024";"2273";"Cleanliness, Facility, People, Service";"Disarankan agar toko lebih memperhatikan kebersihan and penataan area toilet, with memastikan alat pel tidak diletakkan di tempat yang dapat mengganggu Pelanggan. Selain itu, penting untuk memeriksa and memperbaiki dinding toko serta area fitting room yang catnya telah mengelupas. Retail Assistant juga diharapkan lebih memperhatikan tatanan rambut and jilbab sesuai with ketentuan yang berlaku. Terakhir, Retail Assistant / Kasir diharapkan untuk selalu mengenakan ID card saat bertugas."
"1034696";"Wave 3 2024";"7008";"Service, Transaction Process";"Pelanggan merasa cukup puas with layanan yang diberikan oleh Staf Eiger baik Kasir maupun Retail Assistant. Semoga kedepannya Retail Assistant dapat selalu konsisten memastikan kepemilikan Member kepada Pelanggan yang berkunjung and informatif menjelaskan benefits member kepada Pelanggan."
"1034804";"Wave 3 2024";"2029";"Service";"Sudah tercantum dalam kuesioner."
"1034805";"Wave 3 2024";"2270";"Service";"Sudah Pelanggan cantumkan dalam kuesioner."
"1034809";"Wave 3 2024";"2102";"Facility, Service";"Kondisi Store terlihat kurang terawat, terdapat tambalan/dinding yang mengelupas di area display sehingga sangat merusak pemandangan. Selain itu saat melayani Pelanggan Retail Assistant terlihat sedang memperbaiki sesuatu, kemungkinan bagian jendela dalam Store yang ditopang with beberapa bilah kayu."
"1034819";"Wave 3 2024";"2279";"Facility";"Terdapat display khusus kacamata yang kosong tanpa produk kacamata and store tidak memiliki toilet."
"1034882";"Wave 3 2024";"7007";"Service, Facility, Cleanliness";"Untuk ST EG Lumajang, memang tidak terdapat totem, and Pelanggan tidak diperkenankan untuk mencoba t-shirt karena ketentuan di toko tersebut yang tidak memperbolehkannya. Yang diperkenankan untuk dicoba hanya jaket, celana, atau kemeja. Selain itu, kebersihan toilet juga perlu diperhatikan agar Pelanggan merasa lebih nyaman."
